INPUT VALUES: 
m: 1, c: 0.045, k: 2.2
a_1: -1.95, a_2: -2, a_3: 1.75
w_1: 0.055, w_2: 1.05, w_3: 2.05
Time, Displacement, Velocity, Acceleration 
339.7, 2.700588235, -1.146510358, -5.097156516
339.8, 2.561213524, -1.632788241, -4.604610963
339.9, 2.375902934, -2.063035995, -3.980293148
340, 2.150879005, -2.425273571, -3.248875208
340.1, 1.893432074, -2.710188743, -2.438857695
340.2, 1.611636252, -2.911462527, -1.581399486
340.3, 1.314038895, -3.025971945, -0.7090433495
340.4, 1.00933629, -3.053862329, 0.1456097898
340.5, 0.7060487528, -2.998486776, 0.9512227751
340.6, 0.4122083083, -2.866215894, 1.678985456
340.7, 0.1350715575, -2.666126363, 2.303766874
340.8, -0.1191308023, -2.409581832, 2.805108755
340.9, -0.3453978961, -2.109724144, 3.168019332
341, -0.5401081187, -1.780896559, 3.383534983
341.1, -0.7011085139, -1.438023416, 3.449026855
341.2, -0.8277410303, -1.095972423, 3.368240427
341.3, -0.920805257, -0.7689264428, 3.151067112
341.4, -0.9824599162, -0.4697911206, 2.813058263
341.5, -1.016067954, -0.2096631556, 2.37470272
341.6, -1.025992428, 0.002618613478, 1.860498954
341.7, -1.017352437, 0.1608206862, 1.297861408
341.8, -0.9957499934, 0.2615466394, 0.7159076201
341.9, -0.9669799169, 0.3043437459, 0.1441775966
342, -0.9367355182, 0.2916804016, -0.3886602262
342.1, -0.9103229627, 0.2287957655, -0.8560616317
342.2, -0.8923967973, 0.123428427, -1.234764842
342.3, -0.8867281822, -0.01456396305, -1.505805296
342.4, -0.896015938, -0.1736775467, -1.655344028
342.5, -0.9217486645, -0.3413071345, -1.675274604
342.6, -0.9641239771, -0.5043395875, -1.563582871
342.7, -1.022028447, -0.6497701334, -1.32444425
342.8, -1.093079215, -0.7653150659, -0.968054344
342.9, -1.173725587, -0.839994418, -0.5101999082
343, -1.25940634, -0.8646594546, 0.02841183761
343.1, -1.344756058, -0.8324421498, 0.6230373549
343.2, -1.423851679, -0.739107092, 1.245957176
343.3, -1.490488688, -0.5832903737, 1.867667866
343.4, -1.538475094, -0.3666147821, 2.458155286
343.5, -1.561930477, -0.09367582851, 2.988195434
343.6, -1.555577165, 0.2281013944, 3.430627889
343.7, -1.515010838, 0.5887290741, 3.761547977
343.8, -1.436938693, 0.9760365688, 3.961367154
343.9, -1.319374583, 1.376147841, 4.015696508
344, -1.161782352, 1.77403679, 3.916015716
344.1, -0.9651606784, 2.154137519, 3.660098691
344.2, -0.732065201, 2.500984179, 3.252177343
344.3, -0.4665662861, 2.799853725, 2.702835808
344.4, -0.1741434977, 3.037384736, 2.028638805
344.5, 0.1384795286, 3.202146332, 1.251508878
344.6, 0.4635536014, 3.285133285, 0.3978778291
344.7, 0.7925674224, 3.280166389, -0.5023528776
344.8, 1.116545607, 3.18418107, -1.416999966
344.9, 1.426369439, 2.99739183, -2.312885394
345, 1.713107539, 2.723325223, -3.15716938
345.1, 1.968343151, 2.368719533, -3.918674194
345.2, 2.184484869, 1.943294824, -4.569143849
345.3, 2.355048238, 1.459402426, -5.084387445
345.4, 2.474896843, 0.9315678964, -5.445258707
345.5, 2.540433126, 0.3759459528, -5.638431092
345.6, 2.549731196, -0.1902905075, -5.656936271
345.7, 2.502606284, -0.7496024296, -5.50044366
345.8, 2.400618036, -1.284751102, -5.175269436
345.9, 2.247007574, -1.779451968, -4.694114695
346, 2.046570918, -2.218989126, -4.075543702
346.1, 1.805473981, -2.590765516, -3.343223956
346.2, 1.531016703, -2.884766486, -2.524959721
346.3, 1.231355953, -3.093918028, -1.651559196
346.4, 0.9151984989, -3.21432535, -0.7555824464
346.5, 0.5914765064, -3.245382432, 0.1299779139
346.6, 0.26901873, -3.189748566, 0.9730285101
346.7, -0.04376934366, -3.053193391, 1.743664249
346.8, -0.3392035483, -2.844317412, 2.415361235
346.9, -0.6105854002, -2.574160093, 2.966024261
347, -0.852422332, -2.255712319, 3.378845696
347.1, -1.060595237, -1.90335389, 3.64294054
347.2, -1.232466998, -1.532239829, 3.753731804
347.3, -1.366928153, -1.157661319, 3.713070848
347.4, -1.464378511, -0.7944080824, 3.529088429
347.5, -1.526646184, -0.4561588715, 3.215783473
347.6, -1.556848147, -0.1549254962, 2.792367582
347.7, -1.559198855, 0.09942652704, 2.282393475
347.8, -1.538775587, 0.2995608818, 1.712704606
347.9, -1.50125101, 0.4409412154, 1.112250647
348, -1.452604739, 0.5219788205, 0.5108191133
348.1, -1.39882655, 0.5440515166, -0.06226314661
348.2, -1.345624176, 0.5113934627, -0.579403654
348.3, -1.298148383, 0.4308610947, -1.015939348
348.4, -1.260747231, 0.311585614, -1.351202506
348.5, -1.236760145, 0.1645272417, -1.569412527
348.6, -1.228360676, 0.001950606045, -1.660355953
348.7, -1.236454732, -0.1631560486, -1.619826023
348.8, -1.260638667, -0.3176927687, -1.449803242
348.9, -1.299219012, -0.4490645406, -1.158369338
349, -1.349293, -0.5457761105, -0.7593582465
349.1, -1.406886403, -0.5979793233, -0.2717588669
349.2, -1.467142742, -0.5979493331, 0.2811052192
349.3, -1.524555672, -0.5404690422, 0.8725844291
349.4, -1.573234516, -0.4231049966, 1.473857672
349.5, -1.607191427, -0.2463625534, 2.055183885
349.6, -1.620637717, -0.01371323516, 2.587197701
349.7, -1.608276431, 0.2685074086, 3.042194457
349.8, -1.565578376, 0.5913276315, 3.3953501
349.9, -1.48902944, 0.9434838835, 3.625824262
350, -1.376338206, 1.311867692, 3.717699609
350.1, -1.226594512, 1.682056586, 3.660717384
350.2, -1.040371619, 2.038907034, 3.4507776
350.3, -0.8197670071, 2.367184683, 3.090182145
350.4, -0.5683793781, 2.652205548, 2.587609838
350.5, -0.2912221112, 2.880461274, 1.957823694
350.6, 0.005423907362, 3.040202159, 1.221121882
350.7, 0.3142126117, 3.121953351, 0.4025545994
350.8, 0.6269824336, 3.118942314, -0.4690610721
350.9, 0.9350435145, 3.027419354, -1.362287777
351, 1.229491024, 2.846857337, -2.244328615
351.1, 1.501532023, 2.580021811, -3.082349797
351.2, 1.742812689, 2.23290803, -3.84481041
351.3, 1.94573265, 1.814546954, -4.502744087
351.4, 2.103733666, 1.336687723, -5.030939363
351.5, 2.211550878, 0.8133692225, -5.408969618
351.6, 2.265416372, 0.260397993, -5.622029793
351.7, 2.263206727, -0.3052463784, -5.661545017
351.8, 2.204528461, -0.8660542302, -5.52552581
351.9, 2.090737853, -1.404650982, -5.218655012
352, 1.924894271, -1.904457366, -4.752102764
352.1, 1.711648846, -2.350317839, -4.143077175
352.2, 1.457072973, -2.729071564, -3.414129286
352.3, 1.168433559, -3.030042775, -2.592241154
352.4, 0.853924122, -3.245430643, -1.707734888
352.5, 0.5223625892, -3.370582957, -0.7930479094
352.6, 0.1828680186, -3.404142734, 0.1185747897
352.7, -0.1554707327, -3.348062163, 0.9944171677
352.8, -0.483921073, -3.207483759, 1.803602081
352.9, -0.794414419, -2.99049412, 2.518320466
353, -1.079823368, -2.707760949, 3.114928969
353.1, -1.334197362, -2.372068786, 3.574870825
353.2, -1.55294766, -1.997773117, 3.885382143
353.3, -1.732974597, -1.600195812, 4.03995484
353.4, -1.87273249, -1.194987268, 4.038537599
353.5, -1.972230209, -0.7974819094, 3.887467242
353.6, -2.032968093, -0.4220739315, 3.599134159
353.7, -2.057814532, -0.08163922599, 3.191396582
353.8, -2.050828065, 0.2129725743, 2.686768953
353.9, -2.017033074, 0.4533550023, 2.111419097
354, -1.96215907, 0.6338535697, 1.494016849
354.1, -1.892355039, 0.7517540281, 0.8644829637
354.2, -1.813891325, 0.8073427307, 0.2526912624
354.3, -1.732861964, 0.8038371542, -0.3128211367
354.4, -1.654900347, 0.7471901221, -0.8060810666
354.5, -1.584920415, 0.6457766045, -1.204792285
354.6, -1.526894494, 0.5099769108, -1.49128729
354.7, -1.483677249, 0.3516744641, -1.653277905
354.8, -1.456883235, 0.1836899285, -1.684373103
354.9, -1.446823208, 0.0191761445, -1.584342327
355, -1.452501815, -0.129000041, -1.359113336
355.1, -1.471676652, -0.2488624173, -1.020504802
355.2, -1.500976014, -0.3298904787, -0.5857050602
355.3, -1.536070145, -0.3635205554, -0.07651912848
355.4, -1.571888495, -0.3435613513, 0.4815840922
355.5, -1.602873477, -0.26650586, 1.06058411
355.6, -1.623259647, -0.1317260164, 1.631133534
355.7, -1.627366103, 0.05845859622, 2.16384332
355.8, -1.609889295, 0.2988413263, 2.630574114
355.9, -1.56618338, 0.5815161895, 3.005678966
356, -1.492515732, 0.8961852301, 3.267144633
356.1, -1.386286251, 1.230572899, 3.397582967
356.2, -1.246200572, 1.570930279, 3.385030075
356.3, -1.072389223, 1.902608157, 3.22351902
356.4, -0.8664670295, 2.210674955, 2.913401277
356.5, -0.6315295503, 2.480553625, 2.461402698
356.6, -0.3720859961, 2.698650666, 1.880410861
356.7, -0.09393075074, 2.852950759, 1.189001949
356.8, 0.196041794, 2.933551798, 0.4107262388
356.9, 0.4900719657, 2.933117598, -0.4268185875
357, 0.7798098669, 2.847228862, -1.293088137
357.1, 1.056619792, 2.674617263, -2.155820539
357.2, 1.31190175, 2.417272275, -2.982343272
357.3, 1.537417081, 2.080415685, -3.740903356
357.4, 1.725604895, 1.672344241, -4.401965617
357.5, 1.869876414, 1.204146311, -4.939425003
357.6, 1.964875118, 0.6893037513, -5.331682452
357.7, 2.006691989, 0.143194892, -5.562539445
357.8, 1.993026931, -0.4174812637, -5.621873897
357.9, 1.923289632, -0.9753362822, -5.5060691
358, 1.798635592, -1.512953292, -5.218177701
358.1, 1.621935688, -2.013550787, -4.767813708
358.2, 1.397680345, -2.461622163, -4.170776833
358.3, 1.131822072, -2.843524904, -3.448424591
358.4, 0.83156259, -3.147995407, -2.626818092
358.5, 0.5050931056, -3.366568503, -1.73567685
358.6, 0.1612981074, -3.493884683, -0.8071858652
358.7, -0.1905654017, -3.527872692, 0.1252956319
358.8, -0.5412003786, -3.469800282, 1.028570318
358.9, -0.8816006048, -3.324191424, 1.87092852
359, -1.203366728, -3.098613742, 2.62340875
359.1, -1.49899492, -2.803345352, 3.260940991
359.2, -1.76212676, -2.450935218, 3.763325614
359.3, -1.987750579, -2.055675542, 4.116007724
359.4, -2.172346562, -1.633008309, 4.310615284
359.5, -2.313970232, -1.198890779, 4.34523927
359.6, -2.41227153, -0.769146367, 4.224444915
359.7, -2.46844938, -0.3588278765, 3.959014298
359.8, -2.485144298, 0.01838052505, 3.565431818
359.9, -2.466274174, 0.3506979061, 3.065134769
360, -2.416820695, 0.6286957813, 2.483561067
360.1, -2.342575899, 0.8456436071, 1.849034598
360.2, -2.249859969, 0.9977366372, 1.191535408
360.3, -2.145222506, 1.084197191, 0.5414067327
360.4, -2.035140194, 1.107245736, -0.07194660298
360.5, -1.925723796, 1.071943666, -0.621313537
360.6, -1.822447016, 0.9859150735, -1.082833063
360.7, -1.729908727, 0.8589598971, -1.437002845
360.8, -1.65163864, 0.7025753801, -1.669497819
360.9, -1.589954544, 0.5294066414, -1.771764473
361, -1.545877063, 0.3526501087, -1.741365993
361.1, -1.519105357, 0.185435537, -1.582063952
361.2, -1.508054582, 0.04021321067, -1.303633352
361.3, -1.509953267, -0.07182731527, -0.9214190724
361.4, -1.520996198, -0.1412819345, -0.4556526647
361.5, -1.536545976, -0.1609775773, 0.06944143867
361.6, -1.55137438, -0.1263194373, 0.6267123623
361.7, -1.559932868, -0.03552478152, 1.18727664
361.8, -1.556640352, 0.1102669043, 1.721788858
361.9, -1.536175573, 0.3070124366, 2.201735213
362, -1.493761176, 0.5479116678, 2.600695084
362.1, -1.42542694, 0.8236765352, 2.895517071
362.2, -1.328240416, 1.122911332, 3.067359455
362.3, -1.200494628, 1.43258837, 3.102550751
362.4, -1.041844243, 1.73859913, 2.993233517
362.5, -0.8533838177, 2.026357763, 2.737763672
362.6, -0.6376641214, 2.281431518, 2.340847839
362.7, -0.3986451784, 2.490171496, 1.813412194
362.8, -0.1415873372, 2.640317007, 1.172207597
362.9, 0.1271157002, 2.721547877, 0.4391668539
363, 0.4001554837, 2.725961136, -0.359459636
363.1, 0.6695704408, 2.648451642, -1.194154222
363.2, 0.9270400544, 2.486980149, -2.033324906
363.3, 1.164199708, 2.242717004, -2.844591319
363.4, 1.372963378, 1.920054799, -3.596110323
363.5, 1.545840973, 1.526488794, -4.25788606
363.6, 1.676237252, 1.072369379, -4.803009853
363.7, 1.758719975, 0.5705362389, -5.208778199
363.8, 1.789246145, 0.03584878558, -5.457642142
363.9, 1.76533688, -0.5153682327, -5.537948287
364, 1.68619352, -1.065941464, -5.444440348
364.1, 1.552749997, -1.598502943, -5.178500082
364.2, 1.367659035, -2.09615467, -4.748117294
364.3, 1.135212505, -2.543116632, -4.167589854
364.4, 0.8611989164, -2.925331793, -3.456965921
364.5, 0.5527035923, -3.231003321, -2.641251271
364.6, 0.2178594481, -3.451042138, -1.749414413
364.7, -0.1344417277, -3.579406542, -0.8132305854
364.8, -0.494865964, -3.613320143, 0.1339875908
364.9, -0.8539691207, -3.553359377, 1.058720315
365, -1.202530968, -3.403407232, 1.928576672
365.1, -1.531878021, -3.170475391, 2.713581359
365.2, -1.834182298, -2.864402383, 3.387358948
365.3, -2.102724215, -2.497440507, 3.928166875
365.4, -2.332109307, -2.083748801, 4.319734681
365.5, -2.518430419, -1.638813259, 4.551875157
365.6, -2.659369283, -1.17881841, 4.620842551
365.7, -2.754233894, -0.7199963604, 4.529423606
365.8, -2.803930796, -0.2779802693, 4.28675834
365.9, -2.810874051, 0.132811035, 3.907898751
366, -2.778835287, 0.4997319608, 3.413124594
366.1, -2.712741657, 0.8123896676, 2.82704545
366.2, -2.618430639, 1.063024659, 2.177527256
366.3, -2.502372382, 1.246777119, 1.494488697
366.4, -2.371371596, 1.361828476, 0.8086182947
366.5, -2.232261756, 1.409412967, 0.1500662277
366.6, -2.091604677, 1.393699397, -0.4528340638
366.7, -1.955408172, 1.321548814, -0.9747607837
366.8, -1.828873729, 1.20215897, -1.394465062
366.9, -1.716184754, 1.046611214, -1.695654155
367, -1.620344212, 0.8673395479, -1.867659657
367.1, -1.543068288, 0.6775448061, -1.905862885
367.2, -1.484740349, 0.4905792205, -1.811859864
367.3, -1.444426812, 0.3193278249, -1.59335931
367.4, -1.419953928, 0.1756132652, -1.263818283
367.5, -1.408041844, 0.06964955147, -0.8418311985
367.6, -1.404489849, 0.009568192087, -0.350298344
367.7, -1.404404528, 0.001037063524, 0.1845907342
367.8, -1.402460687, 0.04698842402, 0.7345157406
367.9, -1.39318351, 0.1474678439, 1.270276852
368, -1.371239475, 0.2996106912, 1.763085528
368.1, -1.331723178, 0.4977473953, 2.185840112
368.2, -1.270427332, 0.7336332437, 2.514332019
368.3, -1.184083952, 0.9967931725, 2.728331227
368.4, -1.070565881, 1.274967118, 2.812504815
368.5, -0.929039526, 1.554637202, 2.757129288
368.6, -0.7600616955, 1.821614534, 2.558566105
368.7, -0.5656157994, 2.061660804, 2.219479716
368.8, -0.3490852478, 2.261118367, 1.748788273
368.9, -0.115164532, 2.407522029, 1.161348383
369, 0.1302888658, 2.49016649, 0.4773864648
369.1, 0.3804560682, 2.500605185, -0.2783000728
369.2, 0.6278039439, 2.43305906, -1.077338897
369.3, 0.8643678672, 2.284717573, -1.888934832
369.4, 1.082058615, 2.055918653, -2.681130091
369.5, 1.272980845, 1.750199401, -3.422120225
369.6, 1.429750036, 1.374214697, -4.081570904
369.7, 1.545794777, 0.9375263747, -4.631880577
369.8, 1.615631815, 0.4522710561, -5.049336201
369.9, 1.635102348, -0.06728020002, -5.315113646
370, 1.601559595, -0.6052527455, -5.416080803
370.1, 1.513999637, -1.144768189, -5.345369594
370.2, 1.373129833, -1.668588837, -5.102692696
370.3, 1.181371655, -2.159780432, -4.694391378
370.4, 0.942797457, -2.602366079, -4.133212067
370.5, 0.6630034236, -2.981944596, -3.437820531
370.6, 0.3489235165, -3.286247938, -2.632073491
370.7, 0.00859169646, -3.505614867, -1.744077579
370.8, -0.3491382106, -3.633361462, -0.8050744185
370.9, -0.7149038904, -3.666033337, 0.1518021788
371, -1.079164774, -3.60352931, 1.09284557
371.1, -1.432537984, -3.449091562, 1.985117692
371.2, -1.766126616, -3.209162873, 2.797757128
371.3, -2.071827338, -2.893116975, 3.503199834
371.4, -2.34260512, -2.512873316, 4.078262191
371.5, -2.572724316, -2.082412292, 4.505041822
371.6, -2.757927121, -1.61721108, 4.771599211
371.7, -2.8955526, -1.133623475, 4.872392338
371.8, -2.984591965, -0.6482293804, 4.808446844
371.9, -3.025678405, -0.1771808248, 4.587255279
372, -3.021012464, 0.2644285593, 4.222410304
372.1, -2.974226634, 0.6631446902, 3.732987771
372.2, -2.890195298, 1.007661053, 3.142706054
372.3, -2.774798405, 1.289232913, 2.478897299
372.4, -2.634649135, 1.501981029, 1.771334057
372.5, -2.476797229, 1.643072847, 1.050960755
372.6, -2.308420645, 1.712774288, 0.3485833779
372.7, -2.136518584, 1.71437071, -0.3064276195
372.8, -1.967618809, 1.653961098, -0.887366772
372.9, -1.807511526, 1.540134852, -1.371303947
373, -1.661020867, 1.383545454, -1.740029171
373.1, -1.531823416, 1.196399609, -1.980792535
373.2, -1.422321126, 0.9918839531, -2.086808451
373.3, -1.333573674, 0.783554038, -2.057503463
373.4, -1.265292712, 0.5847118123, -1.898497643
373.5, -1.215897825, 0.4077982818, -1.621320816
373.6, -1.182631387, 0.2638273333, -1.242876035
373.7, -1.161726948, 0.1618849302, -0.7846733615
373.8, -1.148623527, 0.1087150874, -0.2718666942
373.9, -1.138216217, 0.1084103332, 0.2678653483
374, -1.125131944, 0.1622199188, 0.8055468845
374.1, -1.104018152, 0.2684840315, 1.312188419
374.2, -1.06983162, 0.4226969144, 1.760072153
374.3, -1.018114612, 0.6176963191, 2.123984339
374.4, -0.9452460717, 0.8439713483, 2.382342293
374.5, -0.8486566305, 1.090075709, 2.518168073
374.6, -0.7269977388, 1.343128907, 2.519867293
374.7, -0.5802571479, 1.589384145, 2.381779691
374.8, -0.4098152625, 1.814838841, 2.104477703
374.9, -0.218439388, 2.005861801, 1.694799842
375, -0.01021554133, 2.149810344, 1.165616864
375.1, 0.2095798458, 2.235611018, 0.535339934
375.2, 0.434663428, 2.254279023, -0.1728091325
375.3, 0.6579763801, 2.199353984, -0.9317354443
375.4, 0.8719544204, 2.067233159, -1.711577543
375.5, 1.068825397, 1.85738744, -2.480936817
375.6, 1.240922184, 1.57245039, -3.208178577
375.7, 1.380997928, 1.218175846, -3.862750435
375.8, 1.482530498, 0.8032651177, -4.416462875
375.9, 1.540003388, 0.3390702638, -4.844678356
376, 1.549151212, -0.160814862, -5.127359054
376.1, 1.507159364, -0.6810594123, -5.249929209
376.2, 1.412809239, -1.205175758, -5.203915678
376.3, 1.266562635, -1.716151492, -4.987339567
376.4, 1.070581438, -2.19710741, -4.604842114
376.5, 0.8286813299, -2.631954496, -4.067539093
376.6, 0.5462209751, -3.006022969, -3.392609284
376.7, 0.2299307862, -3.30663752, -2.602633663
376.8, -0.1123121475, -3.523615097, -1.724712338
376.9, -0.4717541672, -3.649664741, -0.7893955105
377, -0.8390695333, -3.680673032, 0.1705274719
377.1, -1.204687229, -3.615863407, 1.121331033
377.2, -1.559127094, -3.457822809, 2.029694449
377.3, -1.893331923, -3.212394642, 2.86402573
377.4, -2.198982342, -2.888442471, 3.595713632
377.5, -2.46878197, -2.497494291, 4.20025616
377.6, -2.696701644, -2.05328208, 4.658219067
377.7, -2.878173128, -1.571195685, 4.955984954
377.8, -3.010224866, -1.067673579, 5.086262301
377.9, -3.091554687, -0.5595556252, 5.048333809
378, -3.122536997, -0.06342449465, 4.848034256
378.1, -3.105164674, 0.4050371919, 4.497459388
378.2, -3.042928569, 0.831647647, 4.014418535
378.3, -2.940640063, 1.204260079, 3.421654338
378.4, -2.804204466, 1.513208524, 2.745862637
378.5, -2.640355005, 1.751647363, 2.016553869
378.6, -2.456358769, 1.915771036, 1.264803888
378.7, -2.25970704, 2.004905472, 0.5219466681
378.8, -2.057803057, 2.02146817, -0.1817362968
378.9, -1.857660245, 1.970799346, -0.8182750359
379, -1.66562349, 1.860871955, -1.36316595
379.1, -1.487124936, 1.70189348, -1.796374289
379.2, -1.326484317, 1.505816851, -2.103142538
379.3, -1.186761869, 1.285781673, -2.274571195
